time (min),bacterium area (pixels),bacterium area (µm^2)
5427,949,2.566096
5428,953,2.5769119999999996
5429,945,2.5552799999999998
5430,951,2.571504
5431,960,2.59584
5432,965,2.6093599999999997
5433,976,2.6391039999999997
5434,985,2.66344
5435,980,2.64992
5436,994,2.687776
5437,1001,2.7067039999999998
5438,1007,2.722928
5439,1017,2.749968
5440,1011,2.7337439999999997
5441,1028,2.779712
5442,1021,2.7607839999999997
5443,1031,2.7878239999999996
5444,1028,2.779712
5445,1042,2.8175679999999996
5446,1048,2.833792
5447,1056,2.8554239999999997
5448,1059,2.863536
5449,1073,2.901392
5450,1061,2.868944
5451,1078,2.9149119999999997
5452,1088,2.9419519999999997
5453,1095,2.96088
5454,1101,2.9771039999999998
5455,1090,2.9473599999999998
5456,1110,3.0014399999999997
5457,1110,3.0014399999999997
5458,1117,3.020368
5459,1118,3.023072
5460,1135,3.0690399999999998
5461,1143,3.0906719999999996
5462,1151,3.112304
5463,1167,3.1555679999999997
5464,1174,3.174496
5465,1196,3.233984
5466,1199,3.2420959999999996
5467,1213,3.2799519999999998
5468,1213,3.2799519999999998
5469,1214,3.282656
5470,1214,3.282656
5471,1230,3.3259199999999995
5472,1237,3.344848
5473,1239,3.350256
5474,1300,3.5151999999999997
5475,1300,3.5151999999999997
5476,1323,3.5773919999999997
5477,1326,3.585504
5478,1343,3.6314719999999996
5479,1329,3.593616
5480,1345,3.6368799999999997
5481,1341,3.626064
5482,721,1.9495839999999998
5483,716,1.9360639999999998
5484,732,1.9793279999999998
5485,725,1.9604
5486,737,1.992848
5487,738,1.9955519999999998
5488,741,2.0036639999999997
5489,739,1.9982559999999998
5490,752,2.0334079999999997
5491,758,2.049632
5492,763,2.0631519999999997
5493,769,2.079376
5494,767,2.073968
5495,776,2.0983039999999997
5496,779,2.106416
5497,790,2.13616
5498,788,2.1307519999999998
5499,789,2.133456
5500,799,2.1604959999999997
5501,803,2.171312
5502,811,2.192944
5503,816,2.206464
5504,821,2.2199839999999997
5505,825,2.2308
5506,828,2.238912
5507,831,2.2470239999999997
5508,837,2.263248
5509,849,2.295696
5510,851,2.301104
5511,850,2.2984
5512,865,2.3389599999999997
5513,868,2.347072
5514,877,2.3714079999999997
5515,873,2.360592
5516,885,2.3930399999999996
5517,890,2.40656
5518,898,2.4281919999999997
5519,905,2.44712
5520,908,2.4552319999999996
5521,908,2.4552319999999996
5522,910,2.4606399999999997
5523,928,2.509312
5524,930,2.5147199999999996
5525,929,2.512016
5526,938,2.536352
5527,942,2.5471679999999997
5528,947,2.560688
5529,961,2.598544
5530,960,2.59584
5531,977,2.6418079999999997
5532,972,2.628288
5533,985,2.66344
5534,983,2.658032
5535,1001,2.7067039999999998
5536,995,2.69048
5537,999,2.7012959999999997
5538,1014,2.741856
5539,1006,2.720224
5540,1020,2.7580799999999996
5541,1026,2.774304
5542,1028,2.779712
5543,1039,2.809456
5544,1037,2.804048
5545,1046,2.828384
5546,1057,2.858128
5547,1061,2.868944
5548,1060,2.86624
5549,1071,2.895984
5550,1070,2.89328
5551,1086,2.9365439999999996
5552,1101,2.9771039999999998
5553,1097,2.9662879999999996
5554,1105,2.98792
5555,1083,2.928432
5556,1109,2.9987359999999996
5557,1111,3.0041439999999997
5558,1110,3.0014399999999997
5559,1118,3.023072
5560,1122,3.0338879999999997
5561,1128,3.050112
5562,1143,3.0906719999999996
5563,1140,3.08256
5564,1138,3.077152
5565,1151,3.112304
5566,1155,3.1231199999999997
5567,1171,3.166384
5568,1165,3.1501599999999996
5569,1164,3.1474559999999996
5570,1186,3.2069439999999996
5571,1194,3.228576
5572,1195,3.23128
5573,1215,3.28536
5574,1238,3.347552
5575,1229,3.323216
5576,1259,3.404336
5577,1261,3.409744
5578,1257,3.3989279999999997
5579,1281,3.463824
5580,1267,3.4259679999999997
5581,1301,3.5179039999999997
5582,1304,3.526016
5583,745,2.01448
5584,758,2.049632
5585,753,2.0361119999999997
5586,763,2.0631519999999997
5587,766,2.0712639999999998
5588,772,2.087488
5589,776,2.0983039999999997
5590,774,2.0928959999999996
5591,775,2.0955999999999997
5592,782,2.114528
5593,790,2.13616
5594,792,2.141568
5595,800,2.1632
5596,800,2.1632
5597,803,2.171312
5598,819,2.2145759999999997
5599,821,2.2199839999999997
5600,822,2.2226879999999998
5601,832,2.2497279999999997
5602,829,2.241616
5603,835,2.25784
5604,849,2.295696
5605,850,2.2984
5606,850,2.2984
5607,858,2.320032
5608,857,2.317328
5609,877,2.3714079999999997
5610,873,2.360592
5611,877,2.3714079999999997
5612,880,2.37952
5613,893,2.414672
5614,889,2.4038559999999998
5615,900,2.4335999999999998
5616,901,2.436304
5617,908,2.4552319999999996
5618,917,2.479568
5619,922,2.4930879999999997
5620,929,2.512016
5621,923,2.495792
5622,947,2.560688
5623,946,2.557984
5624,955,2.5823199999999997
5625,950,2.5688
5626,963,2.6039519999999996
5627,960,2.59584
5628,966,2.6120639999999997
5629,980,2.64992
5630,977,2.6418079999999997
5631,982,2.655328
5632,991,2.679664
5633,999,2.7012959999999997
5634,1007,2.722928
5635,1013,2.739152
5636,1019,2.7553759999999996
5637,1034,2.7959359999999998
5638,1039,2.809456
5639,1037,2.804048
5640,1047,2.831088
5641,1054,2.8500159999999997
5642,1048,2.833792
5643,1058,2.860832
5644,1060,2.86624
5645,1060,2.86624
5646,1059,2.863536
5647,1072,2.898688
5648,1068,2.8878719999999998
5649,1061,2.868944
5650,1071,2.895984
5651,1069,2.890576
5652,1080,2.92032
5653,1067,2.8851679999999997
5654,1075,2.9067999999999996
5655,1078,2.9149119999999997
5656,1068,2.8878719999999998
5657,1077,2.9122079999999997
5658,1086,2.9365439999999996
5659,1089,2.9446559999999997
5660,1094,2.958176
5661,1100,2.9743999999999997
5662,1119,3.0257759999999996
5663,1116,3.017664
5664,1125,3.042
5665,1127,3.047408
5666,1135,3.0690399999999998
5667,1144,3.0933759999999997
5668,1141,3.0852639999999996
5669,1152,3.1150079999999996
5670,1155,3.1231199999999997
5671,1155,3.1231199999999997
5672,1163,3.144752
5673,1173,3.171792
5674,1172,3.169088
5675,1185,3.20424
5676,1183,3.198832
5677,1190,3.2177599999999997
5678,1206,3.261024
5679,1217,3.290768
5680,1207,3.263728
5681,1218,3.293472
5682,1227,3.317808
5683,1230,3.3259199999999995
5684,1237,3.344848
5685,1250,3.38
5686,1243,3.3610719999999996
5687,1259,3.404336
5688,1262,3.412448
5689,1266,3.4232639999999996
5690,1254,3.3908159999999996
5691,1261,3.409744
5692,1286,3.4773439999999995
5693,1294,3.498976
5694,1313,3.5503519999999997
5695,1310,3.5422399999999996
5696,1307,3.534128
5697,1326,3.585504
5698,1328,3.590912
5699,1326,3.585504
5700,1348,3.644992
5701,1362,3.682848
5702,1415,3.82616
5703,844,2.2821759999999998
5704,853,2.3065119999999997
5705,857,2.317328
5706,861,2.328144
5707,858,2.320032
5708,873,2.360592
5709,873,2.360592
5710,879,2.376816
5711,875,2.3659999999999997
5712,893,2.414672
5713,887,2.3984479999999997
5714,899,2.4308959999999997
5715,900,2.4335999999999998
5716,905,2.44712
5717,912,2.466048
5718,923,2.495792
5719,917,2.479568
5720,934,2.525536
5721,938,2.536352
5722,940,2.54176
5723,943,2.5498719999999997
5724,949,2.566096
5725,965,2.6093599999999997
5726,965,2.6093599999999997
5727,969,2.620176
5728,967,2.6147679999999998
5729,975,2.6363999999999996
5730,988,2.6715519999999997
5731,995,2.69048
5732,1010,2.7310399999999997
5733,1006,2.720224
5734,1020,2.7580799999999996
5735,1020,2.7580799999999996
5736,1032,2.7905279999999997
5737,1034,2.7959359999999998
5738,1035,2.79864
5739,1054,2.8500159999999997
5740,1059,2.863536
5741,1070,2.89328
5742,1067,2.8851679999999997
5743,1082,2.925728
5744,1081,2.923024
5745,1087,2.9392479999999996
5746,1088,2.9419519999999997
5747,1104,2.985216
5748,1106,2.990624
5749,1124,3.0392959999999998
5750,1124,3.0392959999999998
5751,1131,3.0582239999999996
5752,1138,3.077152
5753,1154,3.1204159999999996
5754,1149,3.106896
5755,1163,3.144752
5756,1178,3.1853119999999997
5757,1177,3.1826079999999997
5758,1183,3.198832
5759,1189,3.2150559999999997
5760,1199,3.2420959999999996
5761,1203,3.252912
5762,1220,3.2988799999999996
5763,1228,3.320512
5764,1225,3.3124
5765,1232,3.3313279999999996
5766,1246,3.3691839999999997
5767,1240,3.35296
5768,1248,3.374592
5769,1267,3.4259679999999997
5770,1266,3.4232639999999996
5771,1277,3.4530079999999996
5772,1273,3.442192
5773,1282,3.466528
5774,1297,3.5070879999999995
5775,1298,3.5097919999999996
5776,1299,3.5124959999999996
5777,1312,3.5476479999999997
5778,1310,3.5422399999999996
5779,1319,3.5665759999999995
5780,1330,3.59632
5781,1336,3.6125439999999998
5782,1335,3.6098399999999997
5783,1354,3.6612159999999996
5784,1363,3.685552
5785,1365,3.6909599999999996
5786,1375,3.7179999999999995
5787,1390,3.7585599999999997
5788,1395,3.77208
5789,1397,3.7774879999999995
5790,1410,3.8126399999999996
5791,1407,3.804528
5792,1430,3.86672
5793,1420,3.8396799999999995
5794,1441,3.896464
5795,1467,3.9667679999999996
5796,1448,3.9153919999999998
5797,1457,3.9397279999999997
5798,1467,3.9667679999999996
5799,1524,4.120896
5800,1524,4.120896
5801,1546,4.180384
5802,831,2.2470239999999997
5803,1512,4.088448
5804,1550,4.191199999999999
5805,833,2.2524319999999998
5806,846,2.287584
5807,848,2.292992
5808,863,2.3335519999999996
5809,871,2.355184
5810,865,2.3389599999999997
5811,876,2.3687039999999997
5812,880,2.37952
5813,882,2.384928
5814,887,2.3984479999999997
5815,900,2.4335999999999998
5816,896,2.422784
5817,901,2.436304
5818,909,2.4579359999999997
5819,915,2.47416
5820,928,2.509312
5821,926,2.503904
5822,941,2.5444639999999996
5823,935,2.52824
5824,946,2.557984
5825,941,2.5444639999999996
5826,958,2.590432
5827,962,2.601248
5828,968,2.617472
5829,967,2.6147679999999998
5830,986,2.6661439999999996
5831,979,2.647216
5832,992,2.682368
5833,996,2.693184
5834,1002,2.709408
5835,1010,2.7310399999999997
5836,1013,2.739152
5837,1018,2.752672
5838,1025,2.7716
5839,1036,2.801344
5840,1047,2.831088
5841,1041,2.8148639999999996
5842,1048,2.833792
5843,1059,2.863536
5844,1061,2.868944
5845,1068,2.8878719999999998
5846,1067,2.8851679999999997
5847,1082,2.925728
5848,1076,2.9095039999999996
5849,1081,2.923024
5850,1091,2.950064
5851,1088,2.9419519999999997
5852,1096,2.963584
5853,1106,2.990624
5854,1107,2.993328
5855,1118,3.023072
5856,1122,3.0338879999999997
5857,1134,3.0663359999999997
5858,1138,3.077152
5859,1137,3.074448
5860,1148,3.104192
5861,1160,3.13664
5862,1157,3.1285279999999998
5863,1174,3.174496
5864,1162,3.142048
5865,1173,3.171792
5866,1184,3.201536
5867,1178,3.1853119999999997
5868,1164,3.1474559999999996
5869,1200,3.2447999999999997
5870,1199,3.2420959999999996
5871,1221,3.3015839999999996
5872,1197,3.2366879999999996
5873,1223,3.3069919999999997
5874,1221,3.3015839999999996
5875,1208,3.2664319999999996
5876,1228,3.320512
5877,1229,3.323216
5878,1238,3.347552
5879,1246,3.3691839999999997
5880,1259,3.404336
5881,1265,3.4205599999999996
5882,1267,3.4259679999999997
5883,1283,3.469232
5884,1288,3.4827519999999996
5885,1301,3.5179039999999997
5886,1311,3.5449439999999997
5887,1316,3.558464
5888,1325,3.5827999999999998
5889,1348,3.644992
5890,1367,3.6963679999999997
5891,1369,3.7017759999999997
5892,0,0.0
5893,1382,3.736928
5894,1380,3.7315199999999997
5895,1380,3.7315199999999997
5896,1399,3.7828959999999996
5897,1475,3.9883999999999995
5898,1448,3.9153919999999998
5899,1431,3.8694239999999995
5900,868,2.347072
5901,877,2.3714079999999997
5902,882,2.384928
5903,882,2.384928
5904,887,2.3984479999999997
5905,896,2.422784
5906,901,2.436304
5907,904,2.444416
5908,908,2.4552319999999996
5909,918,2.482272
5910,916,2.476864
5911,925,2.5012
5912,932,2.5201279999999997
5913,936,2.530944
5914,946,2.557984
5915,940,2.54176
5916,947,2.560688
5917,958,2.590432
5918,969,2.620176
5919,977,2.6418079999999997
5920,975,2.6363999999999996
5921,977,2.6418079999999997
5922,985,2.66344
5923,986,2.6661439999999996
5924,989,2.6742559999999997
5925,1013,2.739152
5926,1000,2.7039999999999997
5927,1015,2.74456
5928,1027,2.777008
5929,1028,2.779712
5930,1024,2.768896
5931,1038,2.806752
5932,1043,2.8202719999999997
5933,1056,2.8554239999999997
5934,1054,2.8500159999999997
5935,1059,2.863536
5936,1068,2.8878719999999998
5937,1073,2.901392
5938,1074,2.904096
5939,1081,2.923024
5940,1087,2.9392479999999996
5941,1093,2.955472
5942,1109,2.9987359999999996
5943,1103,2.982512
5944,1108,2.9960319999999996
5945,1118,3.023072
5946,1124,3.0392959999999998
5947,1128,3.050112
5948,1134,3.0663359999999997
5949,1141,3.0852639999999996
5950,1143,3.0906719999999996
5951,1156,3.1258239999999997
5952,1149,3.106896
5953,1172,3.169088
5954,1172,3.169088
5955,1178,3.1853119999999997
5956,1185,3.20424
5957,1202,3.2502079999999998
5958,1196,3.233984
5959,1212,3.2772479999999997
5960,1222,3.3042879999999997
5961,1230,3.3259199999999995
5962,1234,3.3367359999999997
5963,1238,3.347552
5964,1254,3.3908159999999996
5965,1261,3.409744
5966,1258,3.4016319999999998
5967,1273,3.442192
5968,1286,3.4773439999999995
5969,1283,3.469232
5970,1288,3.4827519999999996
5971,1296,3.504384
5972,1306,3.531424
5973,1312,3.5476479999999997
5974,1332,3.6017279999999996
5975,1332,3.6017279999999996
5976,1337,3.615248
5977,1346,3.6395839999999997
5978,1355,3.6639199999999996
5979,1361,3.680144
5980,1358,3.6720319999999997
5981,1376,3.7207039999999996
5982,1395,3.77208
5983,1401,3.7883039999999997
5984,1416,3.828864
5985,1415,3.82616
5986,1449,3.918096
5987,1445,3.9072799999999996
5988,1428,3.861312
5989,1438,3.888352
5990,1448,3.9153919999999998
5991,1469,3.9721759999999997
5992,816,2.206464
5993,824,2.228096
5994,817,2.209168
5995,830,2.2443199999999996
5996,834,2.255136
5997,835,2.25784
5998,838,2.265952
5999,847,2.290288
6000,854,2.3092159999999997
6001,855,2.3119199999999998
6002,862,2.330848
6003,872,2.357888
6004,868,2.347072
6005,872,2.357888
6006,874,2.3632959999999996
6007,877,2.3714079999999997
6008,881,2.382224
6009,880,2.37952
6010,900,2.4335999999999998
6011,905,2.44712
6012,908,2.4552319999999996
6013,915,2.47416
6014,917,2.479568
6015,919,2.4849759999999996
6016,925,2.5012
6017,940,2.54176
6018,939,2.539056
6019,949,2.566096
6020,943,2.5498719999999997
6021,952,2.5742079999999996
6022,954,2.5796159999999997
6023,968,2.617472
6024,964,2.6066559999999996
6025,964,2.6066559999999996
6026,985,2.66344
6027,987,2.6688479999999997
6028,999,2.7012959999999997
6029,998,2.6985919999999997
6030,999,2.7012959999999997
6031,1017,2.749968
6032,1022,2.7634879999999997
6033,1029,2.782416
6034,1023,2.7661919999999998
6035,1037,2.804048
6036,1050,2.8392
6037,1047,2.831088
6038,1051,2.841904
6039,1065,2.8797599999999997
6040,1065,2.8797599999999997
6041,1076,2.9095039999999996
6042,1083,2.928432
6043,1087,2.9392479999999996
6044,1091,2.950064
6045,1104,2.985216
6046,1099,2.9716959999999997
6047,1106,2.990624
6048,1117,3.020368
6049,1125,3.042
6050,1139,3.079856
6051,1127,3.047408
6052,1131,3.0582239999999996
6053,1142,3.0879679999999996
6054,1157,3.1285279999999998
6055,1156,3.1258239999999997
6056,1170,3.16368
6057,1169,3.160976
6058,1177,3.1826079999999997
6059,1179,3.1880159999999997
6060,1187,3.2096479999999996
6061,1196,3.233984
6062,1210,3.2718399999999996
6063,1211,3.2745439999999997
6064,1216,3.288064
6065,1218,3.293472
6066,1216,3.288064
6067,1218,3.293472
6068,1221,3.3015839999999996
6069,1230,3.3259199999999995
6070,1236,3.342144
6071,1252,3.385408
6072,1257,3.3989279999999997
6073,1260,3.40704
6074,1274,3.444896
6075,1283,3.469232
6076,1283,3.469232
6077,1289,3.4854559999999997
6078,1303,3.5233119999999998
6079,1310,3.5422399999999996
6080,1315,3.55576
6081,1327,3.588208
6082,1338,3.617952
6083,1333,3.6044319999999996
6084,1348,3.644992
6085,1354,3.6612159999999996
6086,1364,3.6882559999999995
6087,1341,3.626064
6088,1366,3.6936639999999996
6089,1367,3.6963679999999997
6090,1383,3.739632
6091,782,2.114528
6092,781,2.111824
6093,790,2.13616
6094,789,2.133456
6095,796,2.1523839999999996
6096,795,2.14968
6097,805,2.17672
6098,809,2.1875359999999997
6099,816,2.206464
6100,819,2.2145759999999997
6101,827,2.236208
6102,818,2.211872
6103,831,2.2470239999999997
6104,835,2.25784
6105,841,2.2740639999999996
6106,836,2.260544
6107,848,2.292992
6108,854,2.3092159999999997
6109,850,2.2984
6110,865,2.3389599999999997
6111,864,2.3362559999999997
6112,869,2.349776
6113,874,2.3632959999999996
6114,881,2.382224
6115,886,2.3957439999999997
6116,891,2.409264
6117,896,2.422784
6118,898,2.4281919999999997
6119,906,2.449824
6120,911,2.4633439999999998
6121,910,2.4606399999999997
6122,917,2.479568
6123,931,2.5174239999999997
6124,929,2.512016
6125,933,2.5228319999999997
6126,940,2.54176
6127,942,2.5471679999999997
6128,948,2.563392
6129,948,2.563392
6130,960,2.59584
6131,962,2.601248
6132,966,2.6120639999999997
6133,975,2.6363999999999996
6134,973,2.630992
6135,984,2.660736
6136,993,2.685072
6137,988,2.6715519999999997
6138,1004,2.714816
6139,997,2.6958879999999996
6140,1009,2.7283359999999997
6141,1022,2.7634879999999997
6142,1014,2.741856
6143,1031,2.7878239999999996
6144,1035,2.79864
6145,1035,2.79864
6146,1041,2.8148639999999996
6147,1046,2.828384
6148,1057,2.858128
6149,1059,2.863536
6150,1055,2.8527199999999997
6151,1085,2.93384
6152,1083,2.928432
6153,1088,2.9419519999999997
6154,1094,2.958176
6155,1099,2.9716959999999997
6156,1105,2.98792
6157,1104,2.985216
6158,1111,3.0041439999999997
6159,1111,3.0041439999999997
6160,1123,3.0365919999999997
6161,1131,3.0582239999999996
6162,1138,3.077152
6163,1142,3.0879679999999996
6164,1147,3.101488
6165,1144,3.0933759999999997
6166,1154,3.1204159999999996
6167,1166,3.1528639999999997
6168,1158,3.131232
6169,1167,3.1555679999999997
6170,1173,3.171792
6171,1163,3.144752
6172,1172,3.169088
6173,1189,3.2150559999999997
6174,1191,3.2204639999999998
6175,1195,3.23128
6176,1207,3.263728
6177,1198,3.2393919999999996
6178,1208,3.2664319999999996
6179,1210,3.2718399999999996
6180,1214,3.282656
6181,1231,3.3286239999999996
6182,1228,3.320512
6183,1236,3.342144
6184,1266,3.4232639999999996
6185,1259,3.404336
6186,1263,3.415152
6187,1286,3.4773439999999995
6188,1275,3.4475999999999996
6189,1293,3.496272
6190,1309,3.5395359999999996
6191,1331,3.5990239999999996
6192,1343,3.6314719999999996
6193,1369,3.7017759999999997
6194,1380,3.7315199999999997
6195,1362,3.682848
6196,1376,3.7207039999999996
6197,1445,3.9072799999999996
6198,1445,3.9072799999999996
6199,1433,3.8748319999999996
6200,1438,3.888352
6201,1457,3.9397279999999997
6202,807,2.1821279999999996
6203,809,2.1875359999999997
6204,812,2.195648
6205,821,2.2199839999999997
6206,822,2.2226879999999998
6207,832,2.2497279999999997
6208,829,2.241616
6209,840,2.27136
6210,838,2.265952
6211,841,2.2740639999999996
6212,847,2.290288
6213,856,2.314624
6214,862,2.330848
6215,863,2.3335519999999996
6216,879,2.376816
6217,881,2.382224
6218,877,2.3714079999999997
6219,887,2.3984479999999997
6220,890,2.40656
6221,896,2.422784
6222,902,2.439008
6223,897,2.4254879999999996
6224,906,2.449824
6225,911,2.4633439999999998
6226,914,2.471456
6227,922,2.4930879999999997
6228,927,2.506608
6229,936,2.530944
6230,943,2.5498719999999997
6231,947,2.560688
6232,952,2.5742079999999996
6233,952,2.5742079999999996
6234,962,2.601248
6235,965,2.6093599999999997
6236,975,2.6363999999999996
6237,976,2.6391039999999997
6238,989,2.6742559999999997
6239,982,2.655328
6240,1004,2.714816
6241,994,2.687776
6242,1004,2.714816
6243,1006,2.720224
6244,1005,2.71752
